num_cds;X1;X2;X3;X4;X5;X6;X13;X14;X15;X16;X17;X18;num_cds;cds_locustag;cds_product
783;3455.71814;2619.765548;2321.520302;1529.310032;1598.515614;1834.236386;2632.18953;1793.780164;1629.766954;3660.535529;2646.149689;1220.209234;783;O208_01809;CTP synthase 
784;582.2311842;455.6557198;522.6337162;597.4374649;495.6840871;404.1747293;473.5908575;288.3860929;223.0080522;486.0087672;542.4412578;355.2507897;784;O208_01810;Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase
785;347.2095951;272.1701951;235.6518095;343.3641952;274.0687148;286.7539364;273.7206101;213.7230268;180.8173396;271.3656379;305.4146337;223.4475982;785;O208_01811;Hypothetical protein ywlG
786;245.6671663;272.1701951;256.6504856;340.9289881;295.0500519;315.1821284;260.8476111;249.1879832;230.2407458;258.4741587;289.0947677;216.2396112;786;O208_01812;Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter
787;526.5466265;593.2698634;629.9602829;672.9288837;612.3927743;706.9967743;558.2816404;701.8328217;556.917406;573.0262521;675.3315945;520.0047792;787;O208_01813;Hydroxymethylpyrimidine phosphate kinase ThiD 
788;405.3508244;457.6944479;529.6332749;541.4277026;496.9954207;655.0844237;418.7112303;530.1077696;477.3577766;411.8827616;517.5728906;486.0242689;788;O208_01814;tRNA pseudouridine synthase A 
790;3136.350823;3520.883347;3072.806269;3192.556453;3678.290647;3369.358753;2781.922834;3745.286055;3255.917562;3759.799919;3269.413139;4328.911073;790;O208_01816;Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2 (as in PMID19099556)
791;559.3022486;584.0955872;632.2934691;612.8604429;719.9221265;735.4249662;607.7410575;783.0289061;838.9924558;557.556477;609.2749944;857.7504576;791;O208_01817;Acetyltransferase
792;277.6038979;337.4094928;452.6381292;394.5035434;410.4474055;490.6953136;327.9227111;475.0437583;508.6994488;344.8470696;391.6767821;529.2721911;792;O208_01818;ATPase YjeE, predicted to have essential role in cell wall biosynthesis
793;2418.183807;3598.355013;2890.817743;3518.062463;4358.872766;2583.257444;3893.743431;4127.000981;3193.234217;4115.604746;3731.809341;4912.758023;793;O208_01819;Cell surface SD repeat protein precursor
794;948.275262;940.8729964;963.6059142;630.718628;1135.614866;1169.263896;691.0767878;1187.142752;1429.662432;805.0728783;658.2345921;1239.773771;794;O208_01820;sugar hydrolase
795;1926.849474;194.6985291;160.9898501;46.2689341;220.3040387;43.26029213;39.29652323;43.86455135;47.0125083;195.9504844;36.5254142;199.7642122;795;O208_01821;Beta-phosphoglucomutase 
796;6921.262966;726.8065509;548.2987647;217.5451639;858.9234843;192.8173021;138.2153576;79.32950777;71.12148691;934.6322447;134.4446097;679.6102065;796;O208_01822;Trehalose 6-phosphate phosphorylase 
797;3957.698049;497.4496449;506.3014125;178.5818509;798.6021404;149.5570099;73.85036262;60.66374123;62.6833444;689.6941392;106.4676967;674.4616443;797;O208_01823;PTS system, trehalose-specific IIB component  / PTS system, trehalose-specific IIC component 
798;1079.297751;128.4398673;172.6557812;39.77504861;570.4301003;101.3526844;32.5212606;20.53234319;40.98526364;224.3117387;31.0854589;308.9137302;798;O208_01824;similar to sucrose-specific PTS enzyme IIABC
799;256.3127435;274.2089231;261.3168581;262.1906266;275.3800484;285.5179281;245.2645071;278.1199214;360.4292303;256.5404368;236.2494876;261.5469583;799;O208_01825;Trehalose operon transcriptional repressor
800;4954.287854;5081.529672;5779.302299;6023.07879;5354.174941;7427.174155;5334.164265;7447.640847;7593.122814;5074.730801;5518.446091;5226.820315;800;O208_01826;Phosphoglucosamine mutase 
801;2393.61709;2630.978552;2769.492058;2899.51987;2957.057186;3642.516598;2485.843857;3775.151281;3883.956455;2596.988492;2588.64159;3093.256152;801;O208_01827;uncharacterized secreted protein, YBBR Bacillus subtilis homolog
802;2491.065066;2739.031139;2515.174759;2852.439201;3128.841883;3431.15917;2470.93828;3598.759788;3850.203885;2520.928765;2566.104632;3680.192239;802;O208_01828;Hypothetical protein YbbP, contains nucleotide- binding domain of DisA bacterial checkpoint controller
803;11957.43988;10869.47861;8873.107244;12342.44111;13211.68566;4009.611076;15836.49886;6163.436109;4552.980611;12190.18277;14164.86648;12488.3524;803;O208_01829;Pyruvate-flavodoxin oxidoreductase
804;447.1142427;423.036071;996.2705215;156.6649874;2121.737706;1149.487762;375.3495495;190.3908186;344.7583942;509.8580038;268.112083;642.5405589;804;O208_01830;Multiple sugar ABC transporter, ATP-binding protein
805;1021.156521;939.8536324;888.9439547;963.5302593;723.8561272;503.0553971;991.2209221;531.0410579;386.9491068;1008.75825;941.8894046;598.2629242;805;O208_01831;Transcription regulator [contains diacylglycerol kinase catalytic domain]
806;2139.761019;1915.385006;1642.563108;2033.397893;1513.278933;1116.115537;2052.227049;1420.464833;1282.597662;1939.523051;2259.912862;1356.131276;806;O208_01832;DNA ligase 
808;209.6359819;327.2158525;338.3120038;319.8238603;292.4273847;339.9022953;264.9127687;430.2459186;382.127311;187.5710229;213.7125299;377.9044633;808;O208_01834;hypothetical protein
812;331.6506745;295.6155677;382.6425422;120.1368815;166.5393626;224.9535191;86.04583535;49.46428131;72.32693584;148.8965852;99.47346847;54.574759;812;O208_01838;PTS system, cellobiose-specific IIA component 
813;615.8056969;626.9088763;741.9532221;194.8165646;474.7027501;348.5543537;186.9972485;131.5936541;173.584646;210.1311116;166.3072051;268.7549453;813;O208_01839;PTS system, cellobiose-specific IIB component 
814;201.4470764;183.4855248;184.3217124;213.4864854;230.7947072;238.5496109;131.4400949;208.1232969;209.7481139;141.1616976;146.8787933;183.2888133;814;O208_01840;hypothetical protein
816;1154.635682;1420.993453;1439.575906;1422.160922;1514.590266;1658.723201;1128.081227;1612.722229;1362.157292;1053.233854;1162.596163;1385.992936;816;O208_01842;Integral membrane protein
817;1171.013493;1332.308783;1453.575023;1418.102243;1639.166955;1898.50882;1110.465544;1898.308456;1885.322128;1273.678149;1231.761309;1905.997715;817;O208_01843;ATP-dependent RNA helicase YqfR
818;221.9193402;465.8493601;1105.930274;99.84348938;260.9553792;1006.110794;126.0198848;642.1023688;1362.157292;99.26439012;108.7991061;531.331616;818;O208_01844;Carbon starvation protein A
819;33078.26505;41558.45199;44867.17126;32738.92369;49720.52341;59024.34259;33668.99009;66391.3317;74035.05698;36467.41646;32852.66724;71382.75507;819;O208_01845;Manganese superoxide dismutase 
820;569.1289353;456.6750838;422.3067082;607.1782931;504.8634221;504.2914054;618.5814777;483.4433532;477.3577766;609.1223939;635.6976344;515.8859295;820;O208_01846;Isopentenyl-diphosphate delta-isomerase, FMN- dependent 
821;621.5379308;506.6239211;573.9638133;645.3298704;567.8074331;529.0115724;609.7736363;580.5053392;526.7811827;541.4421279;589.8465826;524.1236289;821;O208_01847;Phosphomevalonate kinase 
822;1355.263868;1300.708498;1257.58738;1503.33449;1414.928915;1222.412255;1259.521322;1519.393396;1288.624907;1418.70729;1408.948425;1473.518493;822;O208_01848;Diphosphomevalonate decarboxylase 
823;822.1661166;632.0056964;562.2978821;950.5424883;346.1920608;782.3932834;1062.36118;755.0302563;732.9129499;615.5681335;1412.05697;380.9936006;823;O208_01849;Mevalonate kinase 
824;87.62128932;102.9557667;53.66328336;94.97307526;78.68001383;103.8247011;138.2153576;75.59635446;78.3541805;126.9810705;88.59355786;129.7437667;824;O208_01850;hypothetical protein
825;1079.297751;831.8010456;823.6147402;813.3591574;713.3654587;587.1039646;755.4417828;490.9096598;558.1228549;925.6082092;697.8685522;592.0846496;825;O208_01851;rRNA small subunit methyltransferase I
826;514.2632682;435.2684393;499.3018538;383.9509795;431.4287425;341.1383037;414.6460727;321.9844727;313.416722;511.1471517;377.6883256;354.2210773;826;O208_01852;hypothetical protein
827;796.7805094;782.8715723;888.9439547;774.3958445;807.7814753;770.0332;694.4644191;586.1050692;675.0514012;787.6693814;715.7426911;606.5006237;827;O208_01853;Signal peptidase-like protein
828;775.489355;860.3432383;893.6103272;821.4765142;781.554804;929.4782767;709.3699969;825.9601691;980.0299807;890.1566413;711.0798723;680.6399189;828;O208_01854;DNA polymerase III delta prime subunit 
829;476.5943027;508.6626492;543.6323923;487.0414116;440.6080774;519.1235056;409.2258626;507.7088497;653.3533204;441.5331639;483.3788858;493.2322559;829;O208_01855;Thymidylate kinase 
830;9121.621885;8777.743632;8212.81554;7290.198196;8029.295411;10890.46954;8696.04958;10305.3697;11381.8488;11116.96712;8334.788667;9214.896572;830;O208_01856;Two-component response regulator SA14-24
831;3097.862967;3181.435127;3483.447046;2193.309824;1750.630308;3265.534052;2357.113867;2672.937768;3122.112731;3177.749632;2340.735055;2187.10921;831;O208_01857;Two-component sensor kinase SA14-24
832;1348.712743;1408.761085;1430.243161;1306.082719;1063.49152;1642.655093;1234.45285;1233.807168;1628.561505;1304.617699;1216.218579;1358.190701;832;O208_01858;Zn-dependent hydrolase YycJ/WalJ, required for cell wall metabolism and coordination of cell division with DNA replication
833;8201.188902;7470.91895;6159.611655;6601.846334;11821.67208;5379.108325;7905.376432;8685.181168;6949.413085;13615.3358;8470.010413;9659.732344;833;O208_01859;Heat shock protein 60 family chaperone GroEL
834;2160.233282;2091.734982;1780.221096;1470.053327;4368.052101;1594.450767;2096.943783;2566.542898;2069.755814;3899.027895;1859.687579;4156.949096;834;O208_01860;Heat shock protein 60 family co-chaperone GroES
836;786.9538228;873.5949707;2286.522508;676.9875621;1417.551582;9077.245298;765.6046767;8042.145511;9504.964819;914.6504518;693.2057334;1418.943734;836;O208_01862;NADH oxidase
837;2758.023387;2997.949602;2617.834953;3172.263061;3524.86462;2354.5959;2769.727361;2983.72278;2535.059101;2625.349747;3064.249111;3220.940494;837;O208_01863;Phenylalanyl-tRNA synthetase domain protein (Bsu YtpR)
838;1342.161619;1469.922926;1413.910857;1685.163284;1893.565666;1205.108138;1251.391007;1830.178409;1346.486456;1358.117338;1485.107799;1730.946602;838;O208_01864;Thioredoxin
839;1175.926836;1273.185669;1068.599295;1372.645045;1534.26027;1076.56327;1140.2767;1491.394746;1083.698589;1414.195272;1310.252093;1659.896444;839;O208_01865;hypothetical protein
840;251.3994002;211.0083535;200.654016;245.1441772;213.7473709;103.8247011;282.5284515;184.7910887;148.2702185;406.081596;320.9573631;262.5766707;840;O208_01866;hypothetical protein
841;2632.733132;1934.752922;1369.580319;2209.544537;2033.878357;1095.103395;2622.704162;1858.177058;1446.538717;3721.125482;2889.393404;2331.268951;841;O208_01867;Glutamyl aminopeptidase 
842;3418.049174;3522.922075;3427.450576;4122.805549;3578.629296;4686.94365;3588.179087;4950.161285;4990.558573;3385.302448;3945.521871;3946.88776;842;O208_01868;Multimodular transpeptidase-transglycosylase  
843;3549.890553;1874.610445;1045.267432;2240.390493;1531.637603;894.870043;1993.282264;777.4291761;784.7472539;4076.930309;2483.728166;877.3149938;843;O208_01869;Tyrosyl-tRNA synthetase 
844;3925.761318;4730.868447;4465.71845;5204.037483;6700.914511;8087.202612;5142.424333;7414.042467;10188.45436;5197.844428;4364.398429;8694.891793;844;O208_01870;hypothetical protein
845;1352.807196;1491.329571;1973.875553;1831.275708;1387.390911;2298.975525;1568.473298;2225.892659;2733.958175;1270.455279;1558.158627;1433.359708;845;O208_01871;Na+/H+ antiporter
846;513.4443776;565.7470347;580.963372;608.8017645;378.9753999;269.4498196;588.0927959;446.1118202;308.5949263;631.0379086;520.6814365;613.7086107;846;O208_01872;hypothetical protein
847;1978.439579;1499.484483;1091.931157;2367.832996;1456.891589;1128.47562;2203.992932;1469.929115;1007.755306;2448.091907;2751.063112;1384.963224;847;O208_01873;FMN-dependent NADH-azoreductase
848;158.8647676;181.4467967;137.6579877;162.3471372;112.7746865;181.693227;210.7106677;139.993249;131.3939334;139.8725497;253.34649;77.22843255;848;O208_01874;hypothetical protein
849;172.785907;147.8077838;74.66195945;49.51587685;108.8406858;87.75659261;101.6289394;61.59702956;63.88879333;160.4989165;81.5993296;74.13929525;849;O208_01875;tRNA S(4)U 4-thiouridine synthase (former ThiI)
851;241.5727135;184.5048888;219.3195059;198.8752431;292.4273847;238.5496109;212.0657202;113.8611759;171.1737482;266.2090462;216.0439393;187.407663;851;O208_01877;LysR family transcriptional regulator YeiE
852;183.4314842;164.1176083;137.6579877;101.4669608;135.0673571;46.96831717;100.2738869;80.2627961;86.79232301;158.5651946;108.7991061;157.5460024;852;O208_01878;L-lactate dehydrogenase 
853;498.7043476;539.24357;548.2987647;186.6992078;502.2407549;192.8173021;298.7890818;386.3813673;390.5654535;496.9665246;280.5462665;566.3418387;853;O208_01879;Putative membrane protein YeiH
854;127.7469265;123.3430472;128.3252428;172.0879654;116.7086872;110.0047429;117.8895697;108.2614459;94.02501659;152.764029;116.5704709;120.4763548;854;O208_01880;LysR family transcriptional regulator YeiE
855;6631.375709;5679.896355;4748.033984;6838.873155;5712.169004;4904.481119;5780.654072;5903.048666;4645.800179;7142.524071;6674.048025;6283.305273;855;O208_01881;Lysyl-tRNA synthetase (class II) 
858;22.92893552;36.69710495;41.99735219;46.2689341;40.65134048;77.86852584;48.10436464;98.92856263;89.20322087;52.21049091;41.96536951;42.2182098;858;O208_00290;putative replication protein
859;61.41679158;79.51039406;44.33053843;150.1711019;115.3973536;181.693227;104.3390444;166.1253222;238.6788883;108.9329995;116.5704709;110.1792304;859;O208_00291;hypothetical protein
860;76.15682156;90.72339835;74.66195945;181.017058;129.8220228;223.7175107;151.0883566;282.786363;306.1840284;181.1252833;167.861478;119.4466424;860;O208_00292;hypothetical protein
861;30.29895051;47.91010924;34.99779349;56.82149802;49.83067543;93.93663434;49.45941717;86.79581438;94.02501659;56.72250864;47.40532482;70.02044552;861;O208_00293;ORF9
862;48.31454271;38.735833;58.32965582;74.67968311;57.69867681;106.2967178;55.55715353;123.1940591;121.750342;72.83685769;54.39955307;77.22843255;862;O208_00294;hypothetical protein
863;31.11784107;47.91010924;37.33097973;71.43274037;57.69867681;123.6008347;65.72004747;113.8611759;130.1884845;61.23452637;58.28523543;65.90159578;863;O208_00295;unknown
864;75.337931;63.20056964;67.66240075;129.8777098;123.265355;210.1214189;94.1761505;206.2567202;245.9115819;110.2221475;103.3591508;150.3380154;864;O208_00296;hypothetical protein
865;82.70794599;92.76212641;72.32877322;133.1246525;110.1520194;229.8975525;125.3423586;225.8557751;288.1022944;136.6496799;123.5646991;133.8626164;865;O208_00297;hypothetical protein
866;72.06236879;87.66530627;79.32833192;99.03175369;73.43467957;205.1773855;96.88625555;172.6583404;226.624399;128.2702184;104.1362873;127.6843418;866;O208_00298;phage repressor
867;442.2008994;480.1204565;419.9735219;495.9705042;618.9494421;454.8510716;499.3368555;459.1778567;471.3305319;540.797554;452.293427;574.5795382;867;O208_00299;prophage ps1 protein 15
868;299.7139429;280.3251073;284.6487204;220.7921066;295.0500519;232.3695692;281.8509252;254.7877132;247.1170308;289.4137089;242.4665794;265.665808;868;O208_00300;conserved hypothetical protein
869;1125.155622;904.1758915;667.2912626;789.8188225;908.7541597;493.1673303;991.8984484;773.6960228;597.9026696;1309.129716;878.9413503;1080.168343;869;O208_00301;hypothetical protein
870;158.045877;116.207499;62.99602829;75.4914188;144.246692;84.04856757;147.023199;107.3281576;101.2577102;387.3889511;160.8672498;144.1597408;870;O208_00302;Phage DNA invertase
873;3369.734631;2745.147323;2426.513682;3730.737213;1995.849684;1829.292353;2655.225423;1670.586105;1528.509244;2676.915663;2905.71327;1640.331907;873;O208_00305;DNA polymerase III polC-type 
874;397.1619189;326.1964885;261.3168581;420.4790854;225.549373;117.4207929;352.9911828;106.3948692;108.4904038;373.2083239;394.0081915;141.0706035;874;O208_00306;hypothetical protein
875;2406.719339;1966.353207;1672.894529;2365.397789;1519.8356;668.6805155;1848.969171;578.6387625;472.5359808;2067.148696;2193.079125;931.8897528;875;O208_00307;NADH oxidase
876;6230.938228;5089.684584;3758.763021;5266.541131;4223.805409;1726.70366;4653.250371;1522.193261;1240.40695;5619.395799;4973.673424;2995.433471;876;O208_00308;Prolyl-tRNA synthetase , bacterial type
877;3330.427885;2886.838923;2104.533982;2619.471059;2410.23109;1578.382659;2605.766006;1353.268074;983.6463274;3172.59304;2563.773223;1828.769283;877;O208_00309;Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage
878;994.9520236;843.0140499;844.6134163;1051.197713;847.1214822;744.0770247;846.230302;711.1657049;576.2045889;854.7050734;777.1364724;655.9268205;878;O208_00310;Phosphatidate cytidylyltransferase 
879;1867.889355;1962.275751;2130.199031;2122.688819;2200.41772;2107.394231;2006.83279;2000.970172;1696.066645;2054.257216;1844.921986;2126.356176;879;O208_00311;Undecaprenyl diphosphate synthase 
880;1071.108845;1046.886855;1143.261254;913.2026468;767.1301348;1392.981407;903.142508;728.8981831;1018.604346;1120.91412;785.6849736;783.6111623;880;O208_00312;Preprotein translocase subunit YajC (TC 3.A.5.1.1)
881;181.7937031;226.2988139;191.3212711;317.3886532;289.8047176;140.9049515;211.3881939;175.4582054;127.7775867;188.8601708;226.9238499;209.0316241;881;O208_00313;DNA alkylation repair enzyme
